price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqm_living,sqm_lot,sqm_basement,sqm_living15,sqm_price_per_lot,sqm_price_per_living,sqm_lot15,sqm_above
576000.0,4,2.5,2.0,0,0,3,8,2002,0,98028,47.7386,-122.238,226.68332,2638.909715,0.0,230.39944,1.883898186938919,21.9312,123020.78511996384,26263.952724885094
196440.0,3,2.0,1.0,0,0,3,6,1992,0,98001,47.2804,-122.251,144.92867999999999,683.022856,0.0,104.05136,2.4822994178454842,11.698631615384615,85573.12465690021,16791.70747984457
825000.0,4,2.5,2.0,0,0,3,10,1993,0,98077,47.709,-122.073,298.21863,1755.959603,0.0,309.36699,4.05507512830009,23.87693925233645,203448.75838239884,34552.167314295555
281000.0,2,1.0,1.0,0,0,3,7,1981,0,98034,47.7242,-122.161,86.39979,241.5478,0.0,127.27711,10.040670384615385,28.07069139784946,37544.53569852427,10010.440997599648
326000.0,3,2.5,3.0,0,0,3,7,2000,0,98125,47.7114,-122.301,165.553146,146.508031,0.0,143.99965,19.20505897273304,16.99572278338945,18772.267849262134,19181.296621207064
340000.0,3,1.75,1.0,0,0,4,7,1980,0,98010,47.3583,-121.927,161.65122,4327.42174,0.0,146.415128,0.6781240875912409,18.153459770114942,588624.6945739104,18729.212189057405
440000.0,5,1.75,1.0,0,0,3,9,1985,0,98042,47.3473,-122.085,342.81207,3347.852508,167.2254,248.98004,1.1343467643467642,11.077864498644987,475022.33512373123,20343.799446734767
749000.0,4,2.5,2.0,0,0,3,9,1998,0,98075,47.5937,-122.047,272.20579,1690.741697,0.0,272.20579,3.82352585306885,23.748923890784983,365714.77777897374,31538.27109996448
340000.0,4,1.0,1.5,0,0,3,7,1963,0,98034,47.7269,-122.24,114.27069,772.581348,0.0,138.42547,3.7983429533429534,25.68050406504065,89512.71756563298,13239.615512954371
561000.0,3,2.0,2.0,0,0,3,7,1916,1986,98136,47.5452,-122.393,185.806,650.321,0.0,170.94152,7.445511857142857,26.0592915,75347.40535827691,21527.83010236483
270000.0,3,2.25,1.0,0,0,3,7,1988,0,98038,47.3605,-122.049,141.21256,736.72079,33.44508,142.14159,3.163153846153846,16.50250657894737,85357.84635587657,12486.141459371604
600000.0,2,1.0,1.0,0,0,4,7,1919,1980,98112,47.619,-122.311,96.61912,334.4508,0.0,209.03175,15.483833333333333,53.597884615384615,51666.7922456756,11194.471653229713
219900.0,4,1.5,1.0,0,0,3,6,1969,2014,98042,47.3628,-122.087,104.05136,504.184581,0.0,106.83845,3.7643946379215034,18.240508660714287,57091.805431471534,12055.584857324306
617000.0,3,1.75,2.0,0,0,3,8,1992,0,98092,47.2662,-122.088,280.56706,33467.469623,0.0,175.58667,0.15911889818205033,18.98051357615894,2259980.840231209,32507.023454570895
469000.0,3,2.25,2.0,0,0,3,8,1978,0,98034,47.7208,-122.236,169.08346,784.658738,0.0,171.87055,5.158833412266161,23.94038846153846,90815.15128682605,19590.325393151998
229000.0,3,1.0,1.0,0,0,3,7,1942,0,98003,47.3058,-122.306,127.27711,5260.911084,0.0,164.252504,0.3756937733983189,15.529041605839415,93667.58877538939,14746.56362011991
1265000.0,4,3.0,2.5,0,0,5,9,1906,0,98102,47.6272,-122.316,290.78639,245.821338,78.03852,271.27676,44.41507747543462,37.54705910543131,48437.617730320875,24649.365467207732
365000.0,3,1.5,1.0,0,0,3,7,1958,0,98155,47.7443,-122.327,152.36092,771.187803,32.51605,152.36092,4.0850012046741355,20.67658231707317,96390.85928333853,13885.450416025316
429000.0,4,2.5,2.0,0,0,3,9,2001,0,98001,47.3477,-122.271,246.19295,864.090803,0.0,253.62519,4.285064724223202,15.039768679245283,93516.89396467282,28524.374885633402
550000.0,4,2.5,2.0,0,0,3,9,2003,0,98019,47.7353,-121.973,264.77355,632.5765269999999,0.0,261.98646,7.504281098546042,17.928649122807016,80729.36288386812,30677.157895869885
453000.0,3,2.5,1.0,0,0,4,7,1955,0,98166,47.4582,-122.365,169.08346,1514.3189,55.7418,173.72861,2.5819054601226994,23.12365879120879,175451.8153342734,13131.976362442547
187500.0,3,1.5,1.0,0,0,4,7,1977,0,98023,47.2966,-122.374,109.62554,650.321,0.0,109.62554,2.488473214285714,14.762129237288136,79330.05392721441,12701.41976039525
520500.0,6,2.5,1.0,0,0,5,7,1955,0,98133,47.7556,-122.352,174.65764,1333.15805,22.29672,140.28353,3.369756898954704,25.721282712765955,105916.92410363497,17652.820683939164
300000.0,3,1.75,1.0,0,0,4,7,1977,0,98031,47.4212,-122.199,118.91584,1186.928728,0.0,156.07704,2.181504383218535,21.774140625,125980.86175903899,13777.811265513492
799000.0,4,3.25,2.0,0,0,3,9,2005,0,98115,47.69,-122.299,289.85735999999997,464.515,69.67725,234.11556,14.8458994,23.79150544871795,64583.4903070945,25510.478671302328
338000.0,3,2.5,2.0,0,0,3,8,2003,0,98038,47.3438,-122.039,229.47041,459.684044,0.0,232.2575,6.34624373484236,12.713042105263158,53744.227850553805,26586.87017642057
800000.0,3,1.0,1.5,0,0,4,8,1906,0,98122,47.612,-122.292,157.9351,408.7732,0.0,149.57383,16.891454545454543,43.71905882352941,44993.1649139425,18298.655587010107
360000.0,2,2.0,1.0,0,1,4,6,1945,0,98136,47.5275,-122.383,109.62554,297.2896,54.81277,125.41905,10.4515875,28.34328813559322,43055.66020472966,6350.709880197625
442500.0,6,2.5,1.0,0,0,3,7,1968,0,98177,47.7735,-122.378,260.1284,974.55247,130.0642,212.74787,3.918930171591992,14.681991964285713,93818.28358610594,15069.481071655382
700000.0,4,1.0,1.0,0,3,4,6,1920,0,98022,47.2313,-122.023,120.7739,153416.205177,0.0,237.83168,0.03938095835006198,50.024692307692305,4580917.731397264,13993.08956653714
830000.0,5,3.0,1.0,0,0,5,9,1968,0,98040,47.5562,-122.22,282.42512,891.9617029999999,99.40621,295.43154,8.031401937298197,25.364963815789476,133364.90748415014,21204.91265082936
360400.0,3,2.5,2.0,0,0,3,8,1987,0,98011,47.7574,-122.228,151.43189,1076.931576,0.0,157.9351,2.8883920979986195,20.54125226993865,95260.64820296438,17545.181533427338
345000.0,3,1.0,1.0,0,0,5,7,1960,0,98056,47.5407,-122.177,124.49002,867.621117,0.0,121.70293,3.432009315772567,23.919055970149252,100642.60572855559,14423.646168584437
300000.0,3,1.75,1.0,0,0,4,7,1966,0,98059,47.4774,-122.098,170.01248999999999,4815.719908,37.1612,122.63195999999999,0.5376745890886643,15.23,553265.2336307762,15392.398523190855
350000.0,3,1.0,1.0,0,0,5,7,1959,0,98056,47.5233,-122.185,115.19972,1003.3524,0.0,168.15443,3.01074537037037,26.222620967741936,116250.28255277009,13347.254663466196
368000.0,4,2.0,1.0,0,0,3,7,1972,0,98038,47.3708,-122.049,232.2575,3428.1207,89.18688,182.08988,0.9265123035230352,13.675321599999998,397188.46538863116,16576.42917882092
264000.0,3,1.75,1.0,0,0,4,8,1966,0,98023,47.3129,-122.369,163.50928,695.100246,0.0,185.806,3.2780529270248597,13.93545,80729.36288386812,18944.49049008105
435000.0,3,2.0,1.0,0,0,3,9,1990,0,98038,47.3689,-122.055,247.12198,1549.343331,41.80635,247.12198,2.4232658751574023,15.192783834586466,122224.25540617634,23788.25226311314
200000.0,3,1.5,1.5,0,0,3,6,1903,0,98055,47.4819,-122.223,191.38018,1471.304811,0.0,203.45757,1.1732398812906484,9.019708737864079,92020.70977255848,22173.665005435778
620000.0,5,2.5,2.0,0,0,5,8,1929,0,98117,47.6848,-122.398,235.97362,356.004296,72.46433999999999,185.806,15.031278705636742,22.67711023622047,56930.3467057038,18944.49049008105
1679000.0,5,4.25,2.0,0,0,3,10,2014,0,98040,47.5774,-122.222,448.72149,1065.225798,103.12233,202.52854,13.60405869527298,32.29485238095238,118586.05211887667,40041.76399039859
337000.0,3,1.75,1.0,0,0,4,7,1919,0,98108,47.5283,-122.321,130.0642,557.418,65.0321,95.69009,5.218051833333333,22.363079285714285,64583.4903070945,7534.740535827691
1928000.0,4,3.25,2.0,0,0,4,11,1984,0,98004,47.6377,-122.212,397.62484,1885.559288,0.0,317.72826,8.82523571147024,41.84976261682243,176000.77500188368,46069.55641906074
544500.0,4,2.5,1.0,0,0,5,7,1974,0,98075,47.5816,-122.0,207.17369,967.491842,72.46433999999999,182.08988,4.857469128096793,22.684163004484304,110222.49012410794,15607.676824214503
252000.0,1,1.0,1.0,0,4,1,6,1910,1992,98116,47.5832,-122.399,63.17404,152.175114,0.0,93.83203,14.29276923076923,34.42875882352941,38976.13640033153,7319.462234804043
445000.0,4,2.5,2.0,0,0,3,8,2008,0,98106,47.535,-122.348,217.39302,351.544952,0.0,160.72219,10.925432082452431,17.667450854700856,43055.66020472966,25187.561219766852
379500.0,3,2.25,2.0,0,0,3,7,1989,0,98059,47.4617,-122.07,192.30921,1318.850988,0.0,143.99965,2.4835649830938293,17.032216666666667,149187.86260938828,22281.3041559476
189950.0,4,2.0,1.0,0,0,4,6,1919,0,98001,47.3084,-122.234,177.44473,392.515175,92.903,98.47718,4.176786946745562,9.239227670157067,51666.7922456756,9795.162696575999
469000.0,3,1.0,1.5,0,0,5,6,1948,0,98122,47.609,-122.307,88.25785,394.83774999999997,0.0,197.88339,10.252119294117648,45.86474421052632,55111.24506205397,10225.719298623295
600000.0,5,2.75,1.0,0,0,5,7,1979,0,98077,47.7201,-122.062,270.34773,5007.285894,130.0642,298.21863,1.0342090615607258,19.155257731958763,2334994.5642228993,16253.511727285448
785000.0,3,2.5,2.0,0,2,3,9,2000,0,98059,47.5151,-122.12,272.20579,3156.936843,0.0,345.59916,2.1461656513934257,24.890394197952215,379212.72725315654,31538.27109996448
372000.0,4,2.75,2.0,0,0,4,8,1990,0,98042,47.3747,-122.124,242.47683,833.061201,0.0,222.03817,3.854122448979592,13.24134712643678,84518.26098188433,28093.818283586104
445000.0,5,3.0,2.0,0,0,3,7,2004,0,98056,47.4797,-122.179,360.46364,667.04354,0.0,200.67048,5.75791573816156,10.655112113402062,51591.44484031732,41763.990398587775
508000.0,4,2.25,2.0,0,0,4,8,1986,0,98027,47.4724,-122.014,308.43796,4960.276976,122.63195999999999,300.07669,0.8839287533712916,14.215278313253012,464236.8922424464,21527.83010236483
780000.0,5,1.5,2.0,0,0,3,8,1905,0,98103,47.6845,-122.332,180.23182,445.9344,0.0,162.58025,15.0967375,37.35275257731959,51666.7922456756,20881.995199293888
541100.0,4,2.25,2.0,0,0,3,9,1978,0,98072,47.753,-122.145,233.18653,910.4494,0.0,226.68332,5.129572785714286,20.02781406374502,118403.06556300657,27017.426778467863
729000.0,4,2.5,2.0,0,0,3,9,2003,0,98029,47.5449,-121.995,247.12198,521.000024,0.0,279.63803,12.076727353780313,25.461010150375937,60364.035607030986,28632.01403614523
397000.0,3,2.0,1.0,0,2,5,7,1952,0,98022,47.2207,-121.984,158.86413,12494.431567,0.0,157.9351,0.27424169262913695,21.568708187134504,686985.3503116154,18406.29473752193
451555.0,2,1.0,1.0,0,1,3,6,1912,1971,98116,47.5655,-122.394,122.63195999999999,419.92156,0.0,131.92226,9.281153576327434,31.780919821969693,49083.45263339182,14208.36786756079
300000.0,2,1.0,1.0,0,0,3,6,1947,0,98155,47.7341,-122.3,89.18688,757.438159,0.0,107.76748,3.41848399362198,29.0321875,88253.33950464462,10333.35844913512
416000.0,3,2.5,1.0,0,0,5,7,1969,0,98059,47.5124,-122.16,166.29637,1072.286426,55.7418,166.29637,3.3484359729682898,21.590864804469273,98285.30833234664,12809.058910907075
490000.0,2,1.0,1.0,0,0,3,6,1925,0,98105,47.6698,-122.323,88.25785,284.28318,13.00642,140.28353,14.876624183006538,47.91838947368421,40687.598893469534,8718.771191457758
480000.0,6,3.75,2.0,0,0,3,7,1942,2003,98146,47.5122,-122.385,273.13482,469.531762,0.0,142.14159,8.82339533043134,15.167836734693877,57264.02807229046,31645.910250476303
368000.0,2,2.0,1.0,0,0,3,7,2002,0,98199,47.6518,-122.4,86.39979,154.404786,24.15478,165.36734,20.57058002406739,36.761617204301075,25219.8529649204,7211.8230842922185
1038000.0,3,2.5,2.0,0,0,3,12,1991,0,98027,47.5533,-122.097,424.56671,986.165345,0.0,358.60558,9.08462684879887,21.101381619256017,124603.08063248765,49191.09178390364
545000.0,3,2.5,1.0,0,3,4,8,1952,0,98146,47.4922,-122.365,220.18010999999998,836.127,74.3224,196.95436,5.625792777777778,21.363770042194094,102257.19298623296,16899.346630356395
850000.0,5,2.75,2.0,0,0,3,10,1998,0,98075,47.5678,-122.032,318.65729,1404.600457,0.0,318.65729,5.223067001785832,23.022609329446063,129651.3567914922,36920.22862555569
550000.0,4,3.5,2.0,0,0,3,10,2003,0,98055,47.473,-122.193,328.87662,441.28925,0.0,307.50893,10.75718947368421,14.434081920903955,60869.93961443656,38104.259281185754
600000.0,3,2.25,2.0,0,0,3,9,1984,0,98074,47.6216,-122.032,208.10272,865.298542,0.0,208.10272,5.9847326605110585,24.88473214285714,100255.10478671303,24111.16971464861
535000.0,4,2.5,1.0,0,0,3,8,1968,0,98155,47.7657,-122.29,251.76713,1127.656614,93.83203,222.03817,4.094834816279453,18.340629151291512,108198.87409448564,18298.655587010107
599950.0,3,2.5,2.0,0,0,3,8,2014,0,98118,47.5487,-122.272,247.12198,462.192425,0.0,170.94152,11.203448211055276,20.953817612781954,71612.32683551661,28632.01403614523
531000.0,5,2.75,1.0,0,0,4,8,1955,0,98108,47.5593,-122.3,235.97362,466.558866,92.903,233.18653,9.8230770609319,19.421847637795274,55778.60779522728,16576.42917882092
530000.0,4,2.25,2.0,0,0,4,8,1968,0,98006,47.5424,-122.168,205.31563,712.101495,0.0,182.08988,6.423821265492498,22.279904977375566,85067.22064949463,23788.25226311314
597326.0,4,4.0,2.0,0,0,3,10,2015,0,98040,47.5784,-122.226,331.66371,766.44975,65.96113,207.17369,6.7264699852121215,15.54436341120448,107639.15051182416,30784.79704638171
805000.0,4,2.5,2.0,0,0,3,9,1997,0,98077,47.7673,-122.1,320.51535,3108.53438,0.0,261.98646,2.2351140167364014,21.677366666666668,379428.0055541802,37135.506926579335
390000.0,4,1.75,1.0,0,0,4,8,1968,0,98058,47.4568,-122.146,216.46399,777.040692,0.0,202.52854,4.33191893830703,15.550287553648069,103656.50194288667,25079.92206925503
487250.0,4,2.0,1.5,0,0,3,7,1901,0,98103,47.6637,-122.346,157.00607,301.93475,13.00642,150.50286,13.928303615384616,26.785199260355032,34982.72391634285,16684.068329332746
301000.0,3,1.5,1.0,0,0,4,7,1967,0,98155,47.7654,-122.297,95.69009,781.685842,0.0,162.58025,3.3234850249584027,27.149323300970874,90567.58124064885,11086.832502717889
1175000.0,5,2.75,1.5,0,2,3,8,1923,0,98109,47.6416,-122.355,237.83168,521.929054,31.58702,254.55422,19.43058472766109,42.641025390624996,43055.66020472966,23895.891413624962
299000.0,4,2.5,2.0,0,0,3,7,2002,0,98178,47.4977,-122.226,181.16085,278.709,0.0,108.69651,9.259332333333333,14.245126666666668,64583.4903070945,20989.63434980571
2350000.0,4,2.25,2.5,0,3,4,10,1907,1994,98033,47.6878,-122.215,405.98611,2124.041289,65.0321,276.85094,9.549142719678082,49.95927917620137,246095.3898151836,39503.56823783947
400000.0,4,2.5,2.5,0,0,3,7,1999,0,98106,47.5305,-122.351,218.32205,362.693312,0.0,104.05136,9.51875,15.81327659574468,43055.66020472966,25295.20037027868
467500.0,4,2.5,1.0,0,0,4,7,1969,0,98034,47.7368,-122.183,293.57348,669.83063,118.91584,192.30921,6.023876907073509,13.744352056962024,81375.19778693907,20236.16029622294
305000.0,4,2.5,2.0,0,0,3,8,1990,0,98023,47.2939,-122.368,225.75429,845.696009,0.0,209.96078,3.112755684939031,11.660664609053498,87080.07276406574,26156.31357437327
210000.0,3,1.0,1.0,0,0,3,5,1953,0,98019,47.7534,-121.912,124.49002,28507.099744,0.0,167.2254,0.06358076311398478,14.55942537313433,1378491.5449447273,14423.646168584437
300000.0,3,1.0,1.0,0,0,3,6,1979,0,98014,47.6453,-121.912,93.83203,944.637704,0.0,109.62554,2.7410405192761607,27.594950495049503,111062.07549810017,10871.55420169424
327500.0,3,2.25,1.0,0,0,3,8,1981,0,98058,47.4464,-122.123,164.43831,813.365765,40.87732,177.44473,3.475240719588806,17.189679378531075,93753.70009579885,14316.007018072614
269000.0,3,2.0,1.0,0,0,3,7,2003,0,98031,47.3996,-122.203,112.41263,662.955808,0.0,112.41263,3.502088985426009,20.65364214876033,62053.97027006663,13024.337211930724
975000.0,4,3.25,1.0,0,2,3,9,1969,0,98033,47.652,-122.2,309.36699,1628.868299,146.78674,310.29602,5.166282153653111,27.201328828828828,137756.58482503257,18836.851339569228
355000.0,3,1.0,1.0,0,0,4,7,1940,0,98133,47.7115,-122.355,115.19972,501.6762,16.72254,132.758387,6.107512037037037,26.59722983870968,58125.141276385046,11409.74995425336
712000.0,3,1.0,1.5,0,0,4,7,1900,0,98103,47.651,-122.341,116.12875,429.21186,9.2903,176.5157,14.317518614718614,52.9175488,47361.226225202634,12378.502308859779
883000.0,4,2.5,2.0,0,0,3,10,1985,0,98072,47.7319,-122.132,274.99288,3869.967368,0.0,362.3217,1.969304517956597,27.71396925675676,377856.4739567075,31861.188551499952
190000.0,2,1.0,1.0,0,0,3,6,1994,0,98010,47.3069,-122.013,78.03852,1138.247556,0.0,93.83203,1.4407092719555992,21.013773809523812,127832.25514784237,9041.68864299323
443000.0,3,1.75,1.0,0,0,3,7,1967,0,98177,47.7768,-122.361,142.14159,745.825284,30.657989999999998,142.14159,5.126560662680618,26.899365359477123,86412.71003089244,12916.6980614189
920000.0,4,3.0,2.0,0,0,3,10,1976,0,98074,47.6367,-122.059,348.38625,1024.255575,0.0,272.20579,7.7524498866213145,22.792202666666668,138154.8496819263,40364.68144193406
285000.0,4,2.25,1.0,0,0,4,7,1978,0,98023,47.3045,-122.378,199.74145,766.44975,84.54173,190.45115,3.209376363636364,12.315048837209302,84765.83102806153,13347.254663466196
901000.0,4,3.25,1.0,0,0,3,7,1916,0,98126,47.5347,-122.38,144.92867999999999,379.04424,0.0,127.27711,20.516079166666668,53.65743782051282,43916.77340882426,16791.70747984457
552500.0,3,1.75,1.0,0,0,3,7,1958,0,98199,47.6592,-122.393,189.52212,536.514825,58.52889,126.34808,8.88812251082251,25.161229166666665,47361.226225202634,15177.120222167207
256000.0,2,1.0,1.0,0,0,3,6,1915,1945,98146,47.5133,-122.356,79.89658,464.515,0.0,113.34166,4.7566336,27.65484651162791,53819.57525591208,9256.966944016878
341000.0,3,1.5,1.5,0,0,4,7,1952,0,98155,47.7535,-122.314,159.79316,661.376457,0.0,147.71577,4.450052394999298,18.41855988372093,81977.97702980528,18513.933888033756
279000.0,4,2.25,2.0,0,0,3,7,1975,0,98058,47.4332,-122.167,194.16727,830.645723,0.0,175.58667,2.89899753942512,12.401883732057417,85530.06899669548,22496.58245697125
686000.0,4,2.25,2.0,0,0,4,8,1977,0,98006,47.5567,-122.159,197.88339,989.41695,0.0,314.01214,5.984174460093896,29.920872300469483,108177.34626438328,22927.139059018547
225000.0,2,1.0,1.5,0,0,4,6,1975,0,98010,47.3221,-121.903,120.7739,1102.479901,0.0,76.18046,1.761454032190107,16.079365384615382,127735.37991238173,13993.08956653714
215500.0,2,1.75,1.0,0,0,3,6,1972,0,98001,47.2853,-122.265,113.34166,1449.2868,0.0,140.28353,1.2833715705128206,16.410325,191791.4383819683,13131.976362442547
950000.0,4,3.0,1.5,0,0,3,7,1919,0,98119,47.6453,-122.358,224.82526,445.9344,83.6127,101.26427,18.387052083333334,36.470185950413224,40902.87719449318,16361.150877797272
503000.0,4,2.5,2.0,0,2,3,9,1996,0,98014,47.6214,-121.946,273.13482,14584.656164,99.40621,273.13482,0.29766739496012434,15.894628911564627,764259.4964640539,20128.521145711118
780000.0,3,2.5,2.0,0,0,3,9,1997,0,98052,47.6654,-122.137,242.47683,702.997001,0.0,242.47683,9.576363155808114,27.764114942528735,91041.19350290087,28093.818283586104
212000.0,4,2.0,1.0,0,0,5,6,1946,0,98178,47.495,-122.266,174.65764,696.7725,83.6127,155.14801,2.6260581333333333,10.47629574468085,154462.18098446768,10548.636750158768
580000.0,4,2.75,1.5,0,0,3,7,1983,0,98177,47.7066,-122.359,216.46399,622.728809,57.59986,191.38018,8.038749813516336,23.126068669527896,80729.36288386812,18406.29473752193
465000.0,4,2.5,2.0,0,0,3,7,1994,0,98144,47.5726,-122.305,204.3866,291.808323,13.00642,154.21898,13.753548233046802,19.63631590909091,34175.43028750417,22173.665005435778
206000.0,4,2.0,1.0,0,0,3,7,1959,0,98001,47.2845,-122.25,159.79316,702.34668,0.0,162.58025,2.5314838624338627,11.12675465116279,85982.15342884514,18513.933888033756
615000.0,3,2.5,2.0,0,0,3,9,1987,0,98006,47.5613,-122.11,209.03175,944.916413,0.0,226.68332,5.617475666109527,25.393486666666664,144128.82253533255,24218.808865160438
519000.0,4,1.0,1.5,0,0,5,6,1907,0,98118,47.5563,-122.28,152.36092,585.753415,0.0,147.71577,7.647368279143538,29.400400609756094,51839.014886494515,17652.820683939164
1135000.0,4,3.25,2.0,0,0,3,11,2001,0,98059,47.5208,-122.15,383.68939,1063.181932,0.0,345.59916,9.213990300594197,25.531453995157385,123042.3129500662,44454.96916138338
330000.0,5,2.5,2.0,0,0,3,7,2005,0,98058,47.4324,-122.145,241.5478,356.654617,0.0,202.52854,7.98593123209169,11.791534615384615,51666.7922456756,27986.17913307428
240000.0,4,1.5,1.0,0,0,3,8,1955,0,98178,47.4961,-122.235,178.37376,740.715619,0.0,187.66406,2.796528282954973,11.612875,95153.00905245256,20666.71689827024
574000.0,3,2.0,1.0,0,0,4,9,1988,0,98029,47.5644,-122.012,191.38018,650.321,0.0,196.02533,7.618046,25.886564077669902,75347.40535827691,22173.665005435778
930000.0,4,4.25,2.0,0,0,3,11,2007,0,98092,47.3065,-122.158,530.47613,2291.266689,0.0,377.18618,3.503214937355553,15.131311733800349,256687.08222554708,61461.9549422516
850000.0,4,3.0,2.0,0,0,3,8,1975,2007,98053,47.6749,-122.002,252.69616,17077.708169,0.0,198.81242,0.4295847092039625,29.0321875,1870811.4915557087,29277.848939216172
415000.0,3,1.5,1.0,0,0,3,7,1974,0,98034,47.7148,-122.213,138.42547,675.869325,37.1612,131.92226,5.299621305841924,25.8756677852349,78899.4973251671,11732.667405788834
480000.0,3,2.5,1.0,0,0,5,7,1929,0,98133,47.7076,-122.337,219.25108,836.591515,94.76106,141.21256,4.952075513603554,18.895525423728813,96929.05503589766,14423.646168584437
300000.0,5,1.0,1.0,0,0,3,7,1957,0,98188,47.4407,-122.275,180.23182,824.514125,0.0,128.20614,3.140383098591549,14.366443298969072,95529.74607924394,20881.995199293888
439000.0,4,2.25,2.0,0,0,3,8,1980,0,98011,47.764,-122.167,238.76071,882.857209,0.0,181.16085,4.291741239608545,15.869422957198443,103333.5844913512,27663.26168153881
450000.0,3,1.0,1.0,0,0,3,7,1938,0,98028,47.7507,-122.237,107.76748,3421.710393,0.0,167.2254,1.1350859330455323,36.03995689655172,168347.631400493,12486.141459371604
589000.0,3,2.5,1.0,0,0,3,8,1989,0,98024,47.6042,-121.956,247.12198,19182.61144,0.0,247.12198,0.26501291650523057,20.57137857142857,2225288.742021248,28632.01403614523
477000.0,3,2.25,2.0,0,0,3,7,2003,0,98029,47.5459,-121.997,117.05778,278.709,0.0,151.43189,14.771577,35.17042142857143,32539.315199724442,13562.532964489845
587500.0,4,2.25,1.0,0,0,3,8,1951,0,98115,47.6955,-122.287,165.36734,568.56636,43.66441,165.36734,8.918384395424836,30.66320926966292,65875.16011323639,14100.728717048965
1315000.0,4,2.25,2.0,0,0,3,10,1905,0,98112,47.6255,-122.314,295.43154,567.172815,0.0,295.43154,20.011047502047504,38.41743553459119,64895.643843578786,34229.24986276008
1430000.0,4,2.5,2.0,0,0,3,10,1966,0,98004,47.6292,-122.225,314.01214,2563.100867,0.0,314.94117,4.815371706114756,39.305115384615384,216085.594652487,36382.03287299657
700000.0,4,2.25,2.0,0,0,3,9,1978,0,98074,47.612,-122.064,249.90906999999999,1393.545,74.3224,248.05101,4.335473333333333,24.175501858736055,161781.6432192717,20343.799446734767
275000.0,2,1.0,1.0,0,0,4,6,1949,0,98133,47.7477,-122.342,109.62554,608.700456,0.0,99.40621,3.899317002442002,21.65112288135593,77500.1883685134,12701.41976039525
367500.0,3,1.0,1.0,0,0,4,7,1978,0,98077,47.7563,-122.075,154.21898,1094.676049,46.4515,122.63195999999999,2.89755176949843,20.567381024096385,113462.42855451386,12486.141459371604
453250.0,4,2.5,2.0,0,0,3,7,2001,0,98019,47.7235,-121.958,209.96078,585.2889,0.0,213.6769,6.683854722222222,18.63198440265487,67812.66482244922,24326.44801567226
607000.0,5,1.75,1.0,0,0,3,8,1954,0,98136,47.5333,-122.392,177.44473,504.277484,48.30956,169.08346,10.389115880619013,29.524670680628272,63507.09880197625,14961.841921143558
255000.0,4,2.0,1.0,0,0,3,7,1960,0,98178,47.4979,-122.232,225.75429,832.41088,92.903,225.75429,2.6440027901785714,9.74908024691358,96444.67885859445,15392.398523190855
501000.0,2,2.0,1.0,0,0,4,7,1926,0,98117,47.6831,-122.373,120.7739,232.2575,49.23859,107.76748,18.6177612,35.80338692307692,53819.57525591208,8288.21458941046
450000.0,3,1.0,1.0,0,0,3,7,1950,0,98116,47.5784,-122.393,98.47718,431.99895,13.93545,137.49644,8.990612903225808,39.43995283018868,51128.59649311648,9795.162696575999
360000.0,3,2.25,2.0,0,0,3,8,1981,0,98055,47.4522,-122.208,204.3866,743.224,0.0,201.59951,4.180635,15.20230909090909,86111.32040945932,23680.613112601317
460000.0,4,1.75,1.5,0,0,5,7,1929,0,98116,47.5654,-122.384,159.79316,283.35415,63.17404,145.85771,14.0116,24.846151162790697,65659.88181221274,11194.471653229713
753000.0,3,1.75,1.0,0,0,4,7,1950,0,98115,47.6738,-122.281,219.25108,770.16587,109.62554,174.65764,8.438595778045839,29.642355508474573,82559.22844256913,12701.41976039525
389950.0,2,1.0,1.0,0,1,3,6,1951,0,98136,47.5294,-122.386,76.18046,393.351302,0.0,143.99965,8.556335581010863,44.17990835365854,45595.94415680871,8826.410341969582
469000.0,2,1.0,1.0,0,0,3,7,1924,0,98117,47.681,-122.361,95.69009,408.7732,0.0,130.0642,9.902615227272728,42.30243398058252,45208.443214966144,11086.832502717889
550000.0,4,1.75,2.0,0,4,4,9,1939,0,98146,47.5071,-122.387,188.59309,528.432264,27.8709,215.53496,8.983236638537273,25.170763546798028,119554.80447348309,18621.57303854558
565000.0,5,3.5,1.5,0,2,4,6,1948,0,98133,47.7172,-122.349,250.8381,1084.642525,69.67725,200.67048,4.495948179871521,19.440812962962962,87338.40672529413,20989.63434980571
189650.0,2,1.75,1.0,0,0,3,6,1980,0,98198,47.4136,-122.318,102.1933,706.0628,0.0,114.27069,2.318296572368421,16.01732177272727,79114.77562619076,11840.306556300658
1525000.0,4,3.25,2.0,0,3,4,11,1927,0,98119,47.6499,-122.37,336.30886,476.685293,117.98681,236.90265,27.611981095303058,39.1373135359116,55692.496474817824,25295.20037027868
260000.0,3,1.75,1.0,0,0,3,7,1980,0,98038,47.3651,-122.044,124.49002,743.224,0.0,157.00607,3.0193475,18.025955223880597,86111.32040945932,14423.646168584437
243000.0,3,1.75,1.0,0,0,3,7,1960,0,98198,47.3945,-122.313,166.29637,1114.836,69.67725,170.94152,1.88128575,12.611971508379888,129166.980614189,11194.471653229713
1100000.0,4,2.5,1.0,0,4,4,9,1969,0,98006,47.5671,-122.157,355.81849,1282.0614,167.2254,321.44438,7.405311594202899,26.682323759791124,106293.66113042636,21850.747553900306
